:START_ID,:END_ID,:TYPE,weight,description
disease_888,sign_025,ASSOCIATED_WITH,0.7,Vitritis shows sign of Retinal Neovascularization
disease_171,sign_045,ASSOCIATED_WITH,0.7,Uveitis shows sign of Retinal Whitening
disease_330,sign_045,ASSOCIATED_WITH,0.7,Sarcoidosis shows sign of Retinal Whitening
disease_709,sign_045,ASSOCIATED_WITH,0.7,Behçet Disease shows sign of Retinal Whitening
disease_716,sign_045,ASSOCIATED_WITH,0.7,Syphilis shows sign of Retinal Whitening
disease_722,sign_045,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Retinal Whitening
disease_877,sign_045,ASSOCIATED_WITH,0.7,Nephritis shows sign of Retinal Whitening
disease_116,sign_015,ASSOCIATED_WITH,0.7,Fungal shows sign of Hemorrhage
disease_116,sign_023,ASSOCIATED_WITH,0.7,Fungal shows sign of Retinal Detachment
disease_116,sign_028,ASSOCIATED_WITH,0.7,Fungal shows sign of Vitreous Hemorrhage
disease_306,sign_028,ASSOCIATED_WITH,0.7,Bacterial shows sign of Vitreous Hemorrhage
disease_330,sign_023,ASSOCIATED_WITH,0.7,Sarcoidosis shows sign of Retinal Detachment
disease_367,sign_028,ASSOCIATED_WITH,0.7,Bacteria shows sign of Vitreous Hemorrhage
disease_441,sign_028,ASSOCIATED_WITH,0.7,Endophthalmitis shows sign of Vitreous Hemorrhage
disease_709,sign_028,ASSOCIATED_WITH,0.7,Behçet Disease shows sign of Vitreous Hemorrhage
disease_725,sign_015,ASSOCIATED_WITH,0.7,Cmv Retinitis (Table 12 shows sign of Hemorrhage
disease_725,sign_023,ASSOCIATED_WITH,0.7,Cmv Retinitis (Table 12 shows sign of Retinal Detachment
disease_725,sign_028,ASSOCIATED_WITH,0.7,Cmv Retinitis (Table 12 shows sign of Vitreous Hemorrhage
disease_727,sign_015,ASSOCIATED_WITH,0.7,Toxoplasma Chorioretinitis shows sign of Hemorrhage
disease_727,sign_023,ASSOCIATED_WITH,0.7,Toxoplasma Chorioretinitis shows sign of Retinal Detachment
disease_727,sign_028,ASSOCIATED_WITH,0.7,Toxoplasma Chorioretinitis shows sign of Vitreous Hemorrhage
disease_728,sign_015,ASSOCIATED_WITH,0.7,Fungal Or Bacterial Endophthalmitis shows sign of Hemorrhage
disease_728,sign_023,ASSOCIATED_WITH,0.7,Fungal Or Bacterial Endophthalmitis shows sign of Retinal Detachment
disease_728,sign_028,ASSOCIATED_WITH,0.7,Fungal Or Bacterial Endophthalmitis shows sign of Vitreous Hemorrhage
disease_729,sign_028,ASSOCIATED_WITH,0.7,Large Cell Lymphoma shows sign of Vitreous Hemorrhage
disease_757,sign_023,ASSOCIATED_WITH,0.7,Cmv Retinitis shows sign of Retinal Detachment
disease_757,sign_028,ASSOCIATED_WITH,0.7,Cmv Retinitis shows sign of Vitreous Hemorrhage
disease_792,sign_028,ASSOCIATED_WITH,0.7,Secondary shows sign of Vitreous Hemorrhage
disease_879,sign_028,ASSOCIATED_WITH,0.7,Retinitis shows sign of Vitreous Hemorrhage
disease_907,sign_028,ASSOCIATED_WITH,0.7,Chorioretinitis shows sign of Vitreous Hemorrhage
disease_560,sign_023,ASSOCIATED_WITH,0.7,Encephalitis shows sign of Retinal Detachment
disease_676,sign_006,ASSOCIATED_WITH,0.7,Retinal Vasculitis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_729,sign_006,ASSOCIATED_WITH,0.7,Large Cell Lymphoma shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_307,sign_023,ASSOCIATED_WITH,0.7,Viral shows sign of Retinal Detachment
disease_636,sign_006,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_867,sign_006,ASSOCIATED_WITH,0.7,Vitreoretinopathy shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_567,sign_023,ASSOCIATED_WITH,0.7,Toxic shows sign of Retinal Detachment
disease_665,sign_006,ASSOCIATED_WITH,0.7,Retinal Break shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_544,sign_021,ASSOCIATED_WITH,0.7,Papillitis shows sign of Hypotony
disease_567,sign_021,ASSOCIATED_WITH,0.7,Toxic shows sign of Hypotony
disease_645,sign_021,ASSOCIATED_WITH,0.7,Drugs shows sign of Hypotony
disease_757,sign_017,ASSOCIATED_WITH,0.7,Cmv Retinitis shows sign of Blood
disease_757,sign_021,ASSOCIATED_WITH,0.7,Cmv Retinitis shows sign of Hypotony
disease_879,sign_021,ASSOCIATED_WITH,0.7,Retinitis shows sign of Hypotony
disease_888,sign_021,ASSOCIATED_WITH,0.7,Vitritis shows sign of Hypotony
disease_897,sign_044,ASSOCIATED_WITH,0.7,Maculopathy shows sign of Retinal Hemorrhage
disease_031,sign_068,ASSOCIATED_WITH,0.7,Retinal Detachment shows sign of Anterior Chamber Flare
disease_171,sign_068,ASSOCIATED_WITH,0.7,Uveitis shows sign of Anterior Chamber Flare
disease_279,sign_068,ASSOCIATED_WITH,0.7,Vascular shows sign of Anterior Chamber Flare
disease_464,sign_068,ASSOCIATED_WITH,0.7,Anterior Uveitis shows sign of Anterior Chamber Flare
disease_641,sign_019,ASSOCIATED_WITH,0.7,Optic Disc Edema shows sign of Neovascularization
disease_641,sign_023,ASSOCIATED_WITH,0.7,Optic Disc Edema shows sign of Retinal Detachment
disease_641,sign_068,ASSOCIATED_WITH,0.7,Optic Disc Edema shows sign of Anterior Chamber Flare
disease_642,sign_066,ASSOCIATED_WITH,0.7,Glaucoma shows sign of Vitreous Cell
disease_642,sign_068,ASSOCIATED_WITH,0.7,Glaucoma shows sign of Anterior Chamber Flare
disease_830,sign_066,ASSOCIATED_WITH,0.7,Cataract shows sign of Vitreous Cell
disease_874,sign_068,ASSOCIATED_WITH,0.7,Granuloma shows sign of Anterior Chamber Flare
disease_901,sign_001,ASSOCIATED_WITH,0.7,Fibrosis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_901,sign_019,ASSOCIATED_WITH,0.7,Fibrosis shows sign of Neovascularization
disease_901,sign_023,ASSOCIATED_WITH,0.7,Fibrosis shows sign of Retinal Detachment
disease_901,sign_066,ASSOCIATED_WITH,0.7,Fibrosis shows sign of Vitreous Cell
disease_901,sign_068,ASSOCIATED_WITH,0.7,Fibrosis shows sign of Anterior Chamber Flare
disease_942,sign_001,ASSOCIATED_WITH,0.7,Poliosis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_942,sign_019,ASSOCIATED_WITH,0.7,Poliosis shows sign of Neovascularization
disease_942,sign_023,ASSOCIATED_WITH,0.7,Poliosis shows sign of Retinal Detachment
disease_942,sign_066,ASSOCIATED_WITH,0.7,Poliosis shows sign of Vitreous Cell
disease_942,sign_068,ASSOCIATED_WITH,0.7,Poliosis shows sign of Anterior Chamber Flare
disease_972,sign_001,ASSOCIATED_WITH,0.7,Encephalopathy shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_972,sign_019,ASSOCIATED_WITH,0.7,Encephalopathy shows sign of Neovascularization
disease_972,sign_023,ASSOCIATED_WITH,0.7,Encephalopathy shows sign of Retinal Detachment
disease_972,sign_066,ASSOCIATED_WITH,0.7,Encephalopathy shows sign of Vitreous Cell
disease_972,sign_068,ASSOCIATED_WITH,0.7,Encephalopathy shows sign of Anterior Chamber Flare
disease_173,sign_019,ASSOCIATED_WITH,0.7,Increased Iop shows sign of Neovascularization
disease_173,sign_021,ASSOCIATED_WITH,0.7,Increased Iop shows sign of Hypotony
disease_644,sign_021,ASSOCIATED_WITH,0.7,Vasculitis shows sign of Hypotony
disease_676,sign_021,ASSOCIATED_WITH,0.7,Retinal Vasculitis shows sign of Hypotony
disease_882,sign_021,ASSOCIATED_WITH,0.7,Atrophy shows sign of Hypotony
disease_748,sign_017,ASSOCIATED_WITH,0.7,Sympathetic Ophthalmia shows sign of Blood
disease_748,sign_023,ASSOCIATED_WITH,0.7,Sympathetic Ophthalmia shows sign of Retinal Detachment
disease_761,sign_023,ASSOCIATED_WITH,0.7,Tuberculosis shows sign of Retinal Detachment
disease_193,sign_023,ASSOCIATED_WITH,0.7,Episcleritis shows sign of Retinal Detachment
disease_235,sign_023,ASSOCIATED_WITH,0.7,Dacryocystitis shows sign of Retinal Detachment
disease_484,sign_023,ASSOCIATED_WITH,0.7,More Common shows sign of Retinal Detachment
disease_837,sign_023,ASSOCIATED_WITH,0.7,Dacryoadenitis shows sign of Retinal Detachment
disease_941,sign_023,ASSOCIATED_WITH,0.7,Madarosis shows sign of Retinal Detachment
disease_722,sign_006,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_730,sign_001,ASSOCIATED_WITH,0.7,Toxic Anterior Segment Syndrome (Tass) shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_730,sign_006,ASSOCIATED_WITH,0.7,Toxic Anterior Segment Syndrome (Tass) shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_730,sign_009,ASSOCIATED_WITH,0.7,Toxic Anterior Segment Syndrome (Tass) shows sign of Corneal Edema
disease_731,sign_001,ASSOCIATED_WITH,0.7,Noninfectious Uveitis Flare shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_731,sign_006,ASSOCIATED_WITH,0.7,Noninfectious Uveitis Flare shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_731,sign_009,ASSOCIATED_WITH,0.7,Noninfectious Uveitis Flare shows sign of Corneal Edema
disease_732,sign_001,ASSOCIATED_WITH,0.7,Sterile (Noninfectious) Endophthalmitis (E shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_732,sign_006,ASSOCIATED_WITH,0.7,Sterile (Noninfectious) Endophthalmitis (E shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_732,sign_009,ASSOCIATED_WITH,0.7,Sterile (Noninfectious) Endophthalmitis (E shows sign of Corneal Edema
disease_733,sign_001,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis (Retained Lens Fragment In The Angle Or Vitreous Or Retained Lens Cortex In The Capsular Bag) shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_733,sign_006,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis (Retained Lens Fragment In The Angle Or Vitreous Or Retained Lens Cortex In The Capsular Bag) shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_733,sign_009,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis (Retained Lens Fragment In The Angle Or Vitreous Or Retained Lens Cortex In The Capsular Bag) shows sign of Corneal Edema
disease_734,sign_001,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_734,sign_006,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_734,sign_009,ASSOCIATED_WITH,0.7,Lens-Particle Uveitis shows sign of Corneal Edema
disease_750,sign_001,ASSOCIATED_WITH,0.7,Lens Cortex shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_750,sign_006,ASSOCIATED_WITH,0.7,Lens Cortex shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_750,sign_009,ASSOCIATED_WITH,0.7,Lens Cortex shows sign of Corneal Edema
disease_797,sign_006,ASSOCIATED_WITH,0.7,Posttraumatic shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_031,sign_007,ASSOCIATED_WITH,0.7,Retinal Detachment shows sign of Chemosis
disease_031,sign_056,ASSOCIATED_WITH,0.7,Retinal Detachment shows sign of Lid Swelling
disease_064,sign_066,ASSOCIATED_WITH,0.7,Trauma shows sign of Vitreous Cell
disease_116,sign_007,ASSOCIATED_WITH,0.7,Fungal shows sign of Chemosis
disease_116,sign_038,ASSOCIATED_WITH,0.7,Fungal shows sign of Swelling
disease_116,sign_054,ASSOCIATED_WITH,0.7,Fungal shows sign of Anterior Chamber Cell
disease_116,sign_056,ASSOCIATED_WITH,0.7,Fungal shows sign of Lid Swelling
disease_116,sign_066,ASSOCIATED_WITH,0.7,Fungal shows sign of Vitreous Cell
disease_171,sign_056,ASSOCIATED_WITH,0.7,Uveitis shows sign of Lid Swelling
disease_172,sign_006,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_172,sign_007,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Chemosis
disease_172,sign_017,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Blood
disease_172,sign_023,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Retinal Detachment
disease_172,sign_035,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Conjunctival Injection
disease_172,sign_056,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Lid Swelling
disease_172,sign_066,ASSOCIATED_WITH,0.7,Epithelial Downgrowth shows sign of Vitreous Cell
disease_173,sign_035,ASSOCIATED_WITH,0.7,Increased Iop shows sign of Conjunctival Injection
disease_173,sign_056,ASSOCIATED_WITH,0.7,Increased Iop shows sign of Lid Swelling
disease_173,sign_066,ASSOCIATED_WITH,0.7,Increased Iop shows sign of Vitreous Cell
disease_186,sign_001,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_186,sign_006,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_186,sign_007,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Chemosis
disease_186,sign_009,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Corneal Edema
disease_186,sign_017,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Blood
disease_186,sign_020,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Hypopyon
disease_186,sign_023,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Retinal Detachment
disease_186,sign_035,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Conjunctival Injection
disease_186,sign_036,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Elevated Iop
disease_186,sign_038,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Swelling
disease_186,sign_054,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Anterior Chamber Cell
disease_186,sign_056,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Lid Swelling
disease_186,sign_066,ASSOCIATED_WITH,0.7,Topical Steroid Therapy shows sign of Vitreous Cell
disease_189,sign_038,ASSOCIATED_WITH,0.7,Iritis shows sign of Swelling
disease_189,sign_056,ASSOCIATED_WITH,0.7,Iritis shows sign of Lid Swelling
disease_191,sign_054,ASSOCIATED_WITH,0.7,Infectious shows sign of Anterior Chamber Cell
disease_306,sign_066,ASSOCIATED_WITH,0.7,Bacterial shows sign of Vitreous Cell
disease_367,sign_066,ASSOCIATED_WITH,0.7,Bacteria shows sign of Vitreous Cell
disease_417,sign_007,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Chemosis
disease_417,sign_023,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Retinal Detachment
disease_417,sign_036,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Elevated Iop
disease_417,sign_038,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Swelling
disease_417,sign_054,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Anterior Chamber Cell
disease_417,sign_056,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Lid Swelling
disease_417,sign_066,ASSOCIATED_WITH,0.7,Lens-Related Glaucoma shows sign of Vitreous Cell
disease_441,sign_038,ASSOCIATED_WITH,0.7,Endophthalmitis shows sign of Swelling
disease_441,sign_056,ASSOCIATED_WITH,0.7,Endophthalmitis shows sign of Lid Swelling
disease_443,sign_007,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Chemosis
disease_443,sign_035,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Conjunctival Injection
disease_443,sign_038,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Swelling
disease_443,sign_054,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Anterior Chamber Cell
disease_443,sign_056,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Lid Swelling
disease_443,sign_066,ASSOCIATED_WITH,0.7,Infectious Endophthalmitis shows sign of Vitreous Cell
disease_464,sign_056,ASSOCIATED_WITH,0.7,Anterior Uveitis shows sign of Lid Swelling
disease_642,sign_056,ASSOCIATED_WITH,0.7,Glaucoma shows sign of Lid Swelling
disease_672,sign_036,ASSOCIATED_WITH,0.7,Postoperative shows sign of Elevated Iop
disease_672,sign_038,ASSOCIATED_WITH,0.7,Postoperative shows sign of Swelling
disease_672,sign_054,ASSOCIATED_WITH,0.7,Postoperative shows sign of Anterior Chamber Cell
disease_672,sign_056,ASSOCIATED_WITH,0.7,Postoperative shows sign of Lid Swelling
disease_672,sign_066,ASSOCIATED_WITH,0.7,Postoperative shows sign of Vitreous Cell
disease_722,sign_007,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Chemosis
disease_722,sign_035,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Conjunctival Injection
disease_722,sign_036,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Elevated Iop
disease_722,sign_054,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Anterior Chamber Cell
disease_722,sign_056,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Lid Swelling
disease_722,sign_066,ASSOCIATED_WITH,0.7,Hla-B27 shows sign of Vitreous Cell
disease_736,sign_001,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_736,sign_006,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_736,sign_007,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Chemosis
disease_736,sign_009,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Corneal Edema
disease_736,sign_017,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Blood
disease_736,sign_020,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Hypopyon
disease_736,sign_023,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Retinal Detachment
disease_736,sign_035,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Conjunctival Injection
disease_736,sign_036,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Elevated Iop
disease_736,sign_038,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Swelling
disease_736,sign_054,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Anterior Chamber Cell
disease_736,sign_056,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Lid Swelling
disease_736,sign_066,ASSOCIATED_WITH,0.7,Severe Intraocular Inflammation In The Early Postoperative Course shows sign of Vitreous Cell
disease_737,sign_001,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_737,sign_006,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_737,sign_007,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Chemosis
disease_737,sign_009,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Corneal Edema
disease_737,sign_017,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Blood
disease_737,sign_020,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Hypopyon
disease_737,sign_023,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Retinal Detachment
disease_737,sign_035,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Conjunctival Injection
disease_737,sign_036,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Elevated Iop
disease_737,sign_038,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Swelling
disease_737,sign_054,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Anterior Chamber Cell
disease_737,sign_056,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Lid Swelling
disease_737,sign_066,ASSOCIATED_WITH,0.7,Retained Lens Material shows sign of Vitreous Cell
disease_738,sign_001,ASSOCIATED_WITH,0.7,Aseptic (Sterile) Endophthalmitis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_738,sign_006,ASSOCIATED_WITH,0.7,Aseptic (Sterile) Endophthalmitis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_738,sign_007,ASSOCIATED_WITH,0.7,Aseptic (Sterile) Endophthalmitis shows sign of Chemosis
disease_738,sign_009,ASSOCIATED_WITH,0.7,Aseptic (Sterile) Endophthalmitis shows sign of Corneal Edema
disease_738,sign_017,ASSOCIATED_WITH,0.7,Aseptic (Sterile) Endophthalmitis shows sign of Blood
